date_local,Carbon monoxide,Lead (TSP) LC,Nitrogen dioxide (NO2),Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Sulfur dioxide,daily_max_aqi,daily_avg_temp
2020-03-28,0.225,0.0015,7.275,0.028706,7.0,6.75,0.045833,38.0,161.0
2020-03-29,0.3,0.0015,7.920833,0.027353,7.0,8.3,0.029167,46.0,164.0
2020-03-30,0.3,0.0015,10.433333,0.022706,7.0,6.9,0.054167,38.0,180.5
2020-03-31,0.426667,0.0015,18.747059,0.020091,7.0,9.2,0.120833,51.0,194.5
2020-04-01,0.304167,0.0015,15.404167,0.031294,7.0,10.2,0.116667,53.0,197.5
2020-04-02,0.208333,0.0015,7.454167,0.025353,7.0,9.7,0.025,52.0,189.0
2020-04-03,0.291667,0.0015,12.166667,0.029588,7.0,10.55,0.095833,54.0,178.0
2020-04-04,0.2375,0.0015,7.708333,0.033412,7.0,10.5,0.020833,54.0,175.0
2020-04-05,0.158333,0.0015,3.583333,0.023412,7.0,3.2,0.0,26.0,161.0
2020-04-06,0.175,0.0015,5.5875,0.028294,7.0,1.7,0.0,31.0,155.5
2020-04-07,0.233333,0.0015,10.8875,0.025176,7.0,3.2,0.004167,28.0,155.5
2020-04-08,0.2375,0.0015,9.191667,0.030353,7.0,2.5,0.0,32.0,144.5
2020-04-09,0.2,0.0015,7.658333,0.025294,7.0,1.75,0.0,25.0,125.0
2020-04-10,0.225,0.0015,10.691667,0.017176,7.0,2.5,0.004167,30.0,150.0
2020-04-11,0.329167,0.0015,8.795833,0.030059,7.0,6.1,0.045833,35.0,172.5
2020-04-12,0.2,0.0015,5.570833,0.025353,7.0,5.5,0.004167,31.0,158.0
2020-04-13,0.233333,0.0015,7.779167,0.021294,7.0,4.2,0.0,31.0,163.5
2020-04-14,0.354167,0.0015,14.029167,0.019235,7.0,8.1,0.033333,45.0,175.0
2020-04-15,0.3625,0.0015,15.829167,0.030588,7.0,7.3,0.108333,44.0,208.0
2020-04-16,0.316667,0.0015,12.2,0.029765,7.0,10.2,0.108333,53.0,200.0
2020-04-17,0.2,0.0015,7.791667,0.027294,7.0,5.5,0.016667,31.0,183.5
2020-04-18,0.2,0.0015,4.366667,0.030882,7.0,5.0,0.004167,31.0,181.0
2020-04-19,0.2,0.0015,2.729167,0.029,7.0,5.3,0.0,33.0,180.5
2020-04-20,0.2375,0.0015,7.679167,0.028882,7.0,7.7,0.016667,43.0,178.0
2020-04-21,0.245833,0.0015,10.725,0.021412,7.0,9.0,0.220833,51.0,188.5
2020-04-22,0.35,0.0015,12.895833,0.03,7.0,9.5,0.173913,52.0,211.0
2020-04-23,0.383333,0.0015,21.4875,0.023412,7.0,14.0,0.316667,60.0,258.0
2020-04-24,0.4,0.0015,15.85,0.031077,7.0,11.8,0.25,58.0,264.0
2020-04-25,0.308333,0.0015,14.116667,0.046471,7.0,12.2,0.279167,119.0,272.5
2020-04-26,0.416667,0.0015,14.991667,0.036176,7.0,15.2,0.25,80.0,244.5
2020-04-27,0.3375,0.0015,16.041667,0.030353,7.0,12.3,0.245833,57.0,222.0
2020-04-28,0.413333,0.0015,17.561111,0.022455,7.0,14.4,0.2375,61.0,236.0
2020-04-29,0.3375,0.0015,13.895833,0.031588,7.0,18.7,0.0875,69.0,219.5
2020-04-30,0.26875,0.0015,10.942105,0.02475,7.0,15.5,0.054167,63.0,211.0
2020-05-01,0.279167,0.0015,11.045833,0.030647,7.0,10.8,0.170833,54.0,214.0
2020-05-02,0.275,0.0015,9.370833,0.025941,7.0,10.4,0.183333,53.0,216.5
2020-05-03,0.241667,0.0015,6.854167,0.024294,7.0,9.2,0.191667,52.0,205.5
2020-05-04,0.3375,0.0015,15.291667,0.027235,7.0,14.0,0.275,60.0,219.5
2020-05-05,0.45,0.0015,18.8375,0.031765,7.0,13.5,0.3625,61.0,247.5
2020-05-06,0.466667,0.0015,23.45,0.033176,7.0,12.3,0.416667,77.0,258.0
2020-05-07,0.479167,0.0015,22.645833,0.041529,7.0,15.2,0.425,112.0,275.0
2020-05-08,0.458333,0.0015,19.9625,0.033471,7.0,19.6,0.326087,71.0,250.0
2020-05-09,0.275,0.0015,8.466667,0.045333,7.0,18.049999999999997,0.175,68.0,219.5
2020-05-12,0.252632,0.0015,8.67619,0.023286,7.0,5.2,0.159091,29.0,192.0
2020-05-13,0.25,0.0055,9.725,0.026529,21.0,6.7,0.220833,37.0,194.5
2020-05-14,0.26875,0.0055,10.978947,0.016667,21.0,8.7,0.225,48.0,208.5
2020-05-15,0.254167,0.0055,9.816667,0.030333,21.0,9.7,0.225,52.0,225.0
2020-05-19,0.2,0.0055,6.582609,0.023867,21.0,5.5,0.009524,32.0,183.5
2020-05-28,0.25,0.0055,6.75,0.024176,21.0,9.5,0.0625,52.0,203.0
2020-05-29,0.227778,0.0055,9.480952,0.019636,21.0,5.0,0.033333,28.0,200.0
2020-05-30,0.2,0.0055,4.033333,0.017882,21.0,4.4,0.008333,29.0,200.0
2020-05-31,0.241667,0.0055,8.270833,0.025529,21.0,7.5,0.125,42.0,194.5
2020-06-01,0.304167,0.0055,13.495833,0.026,21.0,9.8,0.1625,52.0,216.5
2020-06-02,0.2875,0.0055,16.668421,0.028,21.0,12.399999999999999,0.804167,58.0,225.0
2020-06-03,0.320833,0.0055,15.925,0.035706,21.0,12.9,0.375,58.0,253.0
2020-06-04,0.2,0.0055,9.754167,0.040471,21.0,12.6,0.079167,58.0,219.5
2020-06-05,0.2,0.0055,5.168421,0.026364,21.0,6.0,0.029167,33.0,203.0
2020-06-06,0.166667,0.0055,3.816667,0.028824,21.0,6.8,0.075,38.0,200.0
2020-06-07,0.229167,0.0055,5.3125,0.039176,21.0,7.7,0.133333,43.0,208.5
2020-06-08,0.195833,0.0055,8.0625,0.036235,21.0,4.5,0.129167,54.0,247.0
2020-06-09,0.288889,0.0055,13.6,0.032417,21.0,3.7,0.129167,47.0,278.0
2020-06-10,0.358333,0.0055,20.740909,0.05,21.0,9.0,0.416667,140.0,280.5
2020-06-11,0.395833,0.0055,19.783333,0.036706,21.0,11.0,0.328571,77.0,250.0
2020-06-12,0.225,0.0055,10.2875,0.033353,21.0,9.2,0.116667,51.0,214.0
2020-06-13,0.2375,0.0055,8.916667,0.027941,21.0,8.4,0.170833,47.0,208.5
2020-06-14,0.2375,0.0055,6.545833,0.032529,21.0,9.6,0.145833,52.0,214.0
2020-06-15,0.258333,0.0055,10.379167,0.030647,21.0,10.2,0.158333,53.0,217.0
2020-06-16,0.2,0.0055,6.95,0.035706,21.0,8.7,0.033333,48.0,211.0
2020-06-17,0.2,0.0055,7.645833,0.030353,21.0,8.3,0.091667,46.0,208.5
2020-06-18,0.225,0.0055,8.254167,0.033941,21.0,8.7,0.052381,48.0,200.0
2020-06-19,0.225,0.0055,7.6375,0.037235,21.0,10.2,0.045833,53.0,208.0
2020-06-20,0.175,0.0055,3.0375,0.039882,21.0,7.95,0.0,44.0,200.0
2020-06-21,0.2,0.0055,3.954167,0.040882,21.0,8.3,0.016667,48.0,211.0
2020-06-22,0.25,0.0055,8.570833,0.039176,21.0,10.6,0.041667,64.0,222.5
2020-06-23,0.245833,0.0055,10.429167,0.038706,21.0,11.0,0.05,55.0,214.0
2020-06-24,0.2375,0.0055,9.483333,0.036647,21.0,10.4,0.041667,53.0,214.0
2020-06-25,0.245833,0.0055,10.095833,0.034176,21.0,8.4,0.043478,47.0,217.0
2020-06-26,0.233333,0.0055,8.5,0.032059,21.0,6.95,0.0375,42.0,205.5
2020-06-27,0.229167,0.0055,8.808333,0.035059,21.0,9.9,0.083333,52.0,208.5
2020-06-28,0.15,0.0055,4.095833,0.025118,21.0,3.5,0.025,27.0,200.0
2020-06-29,0.1625,0.0055,6.145833,0.026706,21.0,5.5,0.079167,33.0,202.5
2020-06-30,0.241667,0.0055,7.508333,0.029,21.0,9.0,0.070833,50.0,200.0
2020-07-01,0.2,0.0055,9.141667,0.032588,21.0,11.0,0.06087,55.0,208.0
2020-07-02,0.2,0.0055,6.658333,0.033647,21.0,9.0,0.0625,51.0,219.5
2020-07-03,0.2875,0.0055,11.1625,0.033294,21.0,10.8,0.15,54.0,216.5
2020-07-04,0.320833,0.0055,13.366667,0.027176,21.0,90.2,0.804167,175.0,236.0
2020-07-05,0.375,0.0055,12.758333,0.031529,21.0,175.0,0.895833,250.0,253.0
2020-07-06,0.433333,0.006,18.429167,0.037882,34.0,18.5,0.479167,77.0,244.5
2020-07-07,0.270833,0.006,12.916667,0.036588,34.0,17.4,0.333333,66.0,236.0
2020-07-08,0.233333,0.006,11.108333,0.035235,34.0,16.8,0.208333,65.0,233.5
2020-07-09,0.245833,0.006,12.183333,0.039471,34.0,17.4,0.216667,74.0,230.5
2020-07-10,0.3375,0.006,15.2,0.041706,34.0,14.5,0.2125,101.0,236.0
2020-07-11,0.366667,0.006,14.470833,0.038235,34.0,11.0,0.266667,84.0,252.5
2020-07-12,0.270833,0.008,11.025,0.038647,27.0,12.5,0.425,74.0,266.5
2020-07-13,0.241667,0.008,10.691667,0.033824,27.0,16.3,0.283333,64.0,241.5
2020-07-14,0.2,0.008,7.829167,0.034824,27.0,14.05,0.220833,61.0,225.0
2020-07-15,0.2,0.008,6.908333,0.034882,27.0,9.1,0.091667,51.0,219.5
2020-07-16,0.220833,0.008,6.941667,0.036294,27.0,7.3,0.079167,44.0,216.5
2020-07-17,0.208333,0.008,6.483333,0.031471,27.0,6.3,0.091667,43.0,214.0
2020-07-18,0.2375,0.022,7.7875,0.028,19.0,4.8,0.1875,38.0,208.5
2020-07-19,0.2375,0.022,8.3125,0.024824,19.0,6.5,0.208333,37.0,217.0
2020-07-20,0.229167,0.022,10.695833,0.028176,19.0,8.149999999999999,0.3125,46.0,214.0
2020-07-21,0.279167,0.022,11.8875,0.029647,19.0,9.2,0.291667,51.0,216.5
2020-07-22,0.225,0.022,8.7625,0.029529,19.0,8.5,0.075,47.0,194.5
2020-07-23,0.2,0.022,8.3125,0.031882,19.0,7.8,0.033333,43.0,205.5
2020-07-24,0.2,0.003,8.483333,0.032235,17.0,7.2,0.05,42.0,211.0
2020-07-25,0.241667,0.003,8.933333,0.031588,17.0,9.4,0.066667,52.0,214.0
2020-07-26,0.258333,0.003,7.958333,0.028529,17.0,9.15,0.1,51.0,203.0
2020-07-27,0.25,0.003,10.445833,0.028,17.0,9.7,0.179167,52.0,200.0
2020-07-28,0.245833,0.003,10.2375,0.030588,17.0,9.8,0.116667,52.0,205.5
2020-07-29,0.245833,0.003,9.920833,0.027529,17.0,10.6,0.065217,54.0,208.5
2020-07-30,0.3375,0.0085,16.829167,0.023706,34.0,10.4,0.179167,53.0,222.0
2020-07-31,0.579167,0.0085,25.841667,0.028294,34.0,14.3,0.6375,61.0,247.5
2020-08-01,0.4,0.0085,21.2875,0.027,34.0,16.549999999999997,0.704167,65.0,247.5
2020-08-06,0.2,0.016,10.086364,0.033353,23.0,9.9,0.1375,52.0,225.0
2020-08-07,0.275,0.016,13.25,0.031529,23.0,10.05,0.275,53.0,222.5
2020-08-08,0.3125,0.016,9.341667,0.032118,23.0,12.6,0.416667,58.0,222.0
2020-08-09,0.245833,0.016,5.379167,0.030294,23.0,10.0,0.179167,53.0,214.0
2020-08-10,0.295833,0.016,8.291667,0.026,23.0,8.4,0.1,47.0,211.5
2020-08-11,0.325,0.006500000000000001,12.045833,0.022529,23.0,7.8,0.154167,43.0,205.5
2020-08-12,0.504167,0.006500000000000001,18.808333,0.028059,32.0,9.3,0.241667,51.0,228.0
2020-08-13,0.425,0.006500000000000001,20.091667,0.026294,32.0,8.85,0.279167,50.0,250.0
2020-08-14,0.554167,0.006500000000000001,23.595833,0.023647,32.0,12.2,0.55,57.0,275.0
2020-08-15,0.6,0.006500000000000001,21.220833,0.039176,32.0,16.2,0.570833,101.0,297.5
2020-08-16,0.270833,0.006500000000000001,9.429167,0.024706,32.0,13.4,0.35,59.0,289.0
2020-08-17,0.475,0.0075,18.7875,0.029471,32.0,15.2,0.408333,62.0,269.5
2020-08-18,0.529167,0.0075,19.525,0.047,32.0,16.9,0.391667,147.0,291.5
2020-08-19,0.5125,0.0075,19.808333,0.029706,32.0,15.350000000000001,0.483333,84.0,291.5
2020-08-20,0.4875,0.0075,19.0875,0.025647,32.0,15.3,0.4875,63.0,286.0
2020-08-21,0.475,0.0075,17.9625,0.035706,32.0,18.1,0.454167,68.0,278.0
2020-08-22,0.466667,0.0075,11.85,0.041647,32.0,22.5,0.329167,76.0,292.0
2020-08-23,0.404167,0.008,6.629167,0.030294,22.0,18.0,0.220833,68.0,278.0
2020-08-24,0.329167,0.008,7.354167,0.021588,22.0,11.7,0.125,56.0,241.5
2020-08-25,0.454167,0.008,14.7875,0.017941,22.0,10.65,0.241667,55.0,253.0
2020-08-26,0.520833,0.008,16.0625,0.023529,22.0,11.1,0.333333,55.0,247.5
2020-08-27,0.483333,0.008,16.804762,0.027625,22.0,16.8,0.475,65.0,255.5
2020-08-28,0.441667,0.008,13.609091,0.034412,22.0,12.6,0.3875,58.0,236.0
2020-08-29,0.2875,0.0035,6.816667,0.035059,15.0,8.9,0.15,49.0,219.5
2020-08-30,0.258333,0.0035,5.575,0.038471,15.0,9.5,0.079167,52.0,216.5
2020-08-31,0.2875,0.0035,7.216667,0.038824,15.0,9.149999999999999,0.091667,51.0,214.0
2020-09-01,0.266667,0.0035,8.170833,0.036176,15.0,8.6,0.083333,48.0,222.0
2020-09-02,0.354167,0.0035,12.895833,0.030882,15.0,9.7,0.245833,52.0,219.5
2020-09-03,0.483333,0.0035,19.016667,0.033765,15.0,15.1,0.3125,62.0,236.0
2020-09-04,0.670833,0.006,24.541667,0.040765,33.0,19.2,0.433333,129.0,247.5
2020-09-05,0.791667,0.006,29.9875,0.039529,33.0,23.0,0.495833,154.0,289.0
2020-09-06,0.7125,0.006,18.645833,0.065765,33.0,16.0,0.475,214.0,344.5
2020-09-07,0.4375,0.006,13.820833,0.028176,33.0,17.8,0.275,67.0,264.0
2020-09-08,0.3125,0.006,9.6,0.020647,33.0,13.7,0.108333,60.0,242.0
2020-09-09,0.520833,0.006,15.495833,0.020529,33.0,14.3,0.254167,61.0,238.5
2020-09-10,0.975,0.013,30.5125,0.005176,83.0,31.5,0.477273,93.0,219.5
2020-09-11,1.183333,0.013,30.608333,0.025,83.0,48.7,0.5,134.0,228.0
2020-09-12,1.166667,0.013,27.258333,0.021941,83.0,55.0,0.4625,149.0,225.0
2020-09-13,1.091667,0.013,21.954167,0.038941,83.0,47.1,0.4,130.0,227.5
2020-09-14,1.258333,0.013,27.566667,0.041294,83.0,56.9,0.4375,152.0,233.5
2020-09-15,1.270833,0.013,30.429167,0.033471,83.0,56.7,0.4125,152.0,239.0
2020-09-16,0.938889,0.02,29.542857,0.025533,53.0,36.0,0.4,126.0,255.5
2020-09-17,0.778571,0.02,30.835294,0.022917,53.0,23.5,0.4625,78.0,255.5
2020-09-18,0.845833,0.02,33.252174,0.039647,53.0,24.1,0.670833,119.0,272.5
2020-09-19,0.5,0.02,18.391667,0.032412,53.0,14.8,0.35,62.0,247.5
2020-09-20,0.5875,0.02,14.870833,0.039471,53.0,16.4,0.254167,93.0,222.5
2020-09-21,0.416667,0.02,14.154167,0.044941,53.0,16.5,0.116667,67.0,230.5
2020-09-22,0.433333,0.009999999999999998,15.079167,0.039294,37.0,15.9,0.080952,90.0,230.5
2020-09-23,0.625,0.009999999999999998,24.5375,0.031529,37.0,15.1,0.195238,80.0,233.0
2020-09-24,0.641667,0.009999999999999998,28.6875,0.038529,37.0,17.3,0.495,90.0,239.0
2020-09-26,0.366667,0.009999999999999998,12.633333,0.043471,37.0,15.2,0.104167,77.0,230.5
2020-09-27,0.308333,0.009999999999999998,7.4,0.041412,37.0,14.4,0.05,77.0,239.0
2020-09-28,0.416667,0.01,15.691667,0.043471,43.0,16.8,0.1125,87.0,244.5
2020-09-29,0.504167,0.01,20.865217,0.031,43.0,12.5,0.15,90.0,264.0
2020-09-30,0.641667,0.01,30.1125,0.031412,43.0,13.350000000000001,0.372222,97.0,297.0
2020-10-01,0.745833,0.01,33.2375,0.044,43.0,21.1,0.533333,136.0,291.5
2020-10-02,0.716667,0.01,34.2375,0.048412,43.0,22.2,0.583333,159.0,291.5
2020-10-03,0.7875,0.01,29.266667,0.049412,43.0,26.2,0.604167,172.0,272.0
2020-10-04,0.8,0.012,25.025,0.050588,54.0,39.2,0.445833,169.0,266.5
2020-10-05,0.983333,0.012,31.104167,0.042824,54.0,42.5,0.379167,136.0,255.5
2020-10-06,0.875,0.012,29.645833,0.041824,54.0,33.6,0.354167,112.0,241.5
2020-10-07,0.683333,0.012,22.25,0.042588,54.0,26.8,0.258333,84.0,219.5
2020-10-08,0.325,0.012,8.858333,0.042,54.0,20.0,0.05,71.0,216.5
2020-10-09,0.329167,0.012,9.9875,0.043,54.0,17.2,0.0875,66.0,208.5
2020-10-10,0.283333,0.008,8.125,0.030588,32.0,12.4,0.075,57.0,219.5
2020-10-11,0.358333,0.008,11.575,0.024588,32.0,10.2,0.104167,53.0,216.5
2020-10-12,0.566667,0.008,24.9625,0.028412,32.0,13.9,0.2125,80.0,247.0
2020-10-13,0.683333,0.008,30.641667,0.034353,32.0,13.7,0.370833,90.0,263.5
2020-10-14,0.741667,0.008,37.8375,0.042588,32.0,16.9,0.5375,133.0,258.5
2020-10-15,0.775,0.008,36.108333,0.051176,32.0,19.2,0.429167,185.0,261.0
2020-10-16,0.841667,0.006,38.054167,0.036294,37.0,17.2,0.4875,122.0,258.0
2020-10-17,0.75,0.006,24.616667,0.036294,37.0,16.6,0.3625,77.0,247.5
2020-10-18,0.475,0.006,15.3875,0.035941,37.0,21.5,0.179167,75.0,227.5
2020-10-19,0.341667,0.006,12.782609,0.035353,37.0,18.3,0.120833,68.0,217.0
2020-10-21,0.375,0.006,10.6,0.047824,37.0,34.6,0.0625,99.0,214.0
2020-10-22,0.308333,0.005,15.083333,0.031059,37.0,11.1,0.054167,55.0,200.0
2020-10-23,0.295833,0.005,9.654167,0.032353,37.0,9.5,0.0375,52.0,200.0
2020-10-24,0.2375,0.005,8.433333,0.030235,54.0,7.4,0.0625,42.0,200.0
2020-10-25,0.241667,0.005,8.483333,0.026176,54.0,6.2,0.025,34.0,183.5
2020-10-26,0.454167,0.005,26.666667,0.016941,54.0,26.0,0.391667,82.0,180.5
2020-10-27,0.6375,0.005,26.875,0.027294,54.0,28.0,0.570833,86.0,180.5
2020-10-28,0.670833,0.014499999999999999,27.783333,0.033471,54.0,19.5,0.366667,74.0,189.0
2020-10-29,0.754167,0.014499999999999999,37.229167,0.031,54.0,21.1,0.325,73.0,208.0
2020-10-30,0.891667,0.014499999999999999,37.979167,0.024647,47.0,16.35,0.454167,65.0,205.5
2020-10-31,0.854167,0.014499999999999999,30.804167,0.039588,47.0,21.2,0.375,93.0,208.5
2020-11-01,0.904167,0.014499999999999999,30.825,0.035882,47.0,20.8,0.2375,87.0,216.5
2020-11-02,0.858333,0.014499999999999999,32.322727,0.023647,47.0,24.7,0.325,80.0,194.0
2020-11-06,0.55,0.026,4.3,0.033647,43.0,12.6,0.116667,58.0,194.0
2020-11-07,0.208333,0.026,7.1125,0.031,43.0,5.5,0.008333,41.0,142.0
2020-11-08,0.254167,0.026,5.604167,0.031529,43.0,7.1,0.029167,39.0,130.5
2020-11-09,0.3375,0.0085,17.295833,0.018647,31.0,7.7,0.145833,43.0,130.5
2020-11-10,0.458333,0.0085,23.008333,0.019529,31.0,7.9,0.166667,44.0,138.5
2020-11-11,0.608333,0.0085,28.508333,0.018118,31.0,12.65,0.3,58.0,141.5
2020-11-12,0.670833,0.0085,27.591667,0.024412,31.0,13.6,0.2875,59.0,147.0
2020-11-13,0.716667,0.0085,29.933333,0.021941,31.0,17.0,0.434783,66.0,147.0
2020-11-14,0.604167,0.0085,24.683333,0.021235,31.0,18.8,0.4875,69.0,153.0
2020-11-15,0.670833,0.013000000000000001,24.0875,0.022353,41.0,9.7,0.529167,52.0,202.5
2020-11-16,0.558333,0.013000000000000001,28.45,0.016588,41.0,7.0,0.466667,45.0,239.0
2020-11-17,0.8125,0.013000000000000001,35.654167,0.017647,41.0,15.75,0.670833,64.0,194.5
2020-11-18,0.5375,0.013000000000000001,17.320833,0.019235,41.0,12.5,0.220833,57.0,161.0
2020-11-19,0.433333,0.013000000000000001,18.641667,0.014176,41.0,15.4,0.104167,63.0,164.0
2020-11-20,0.833333,0.013000000000000001,31.675,0.015176,41.0,15.2,0.266667,62.0,172.5
2020-11-21,0.9,0.0095,28.3375,0.020824,41.0,14.5,0.2875,61.0,183.5
2020-11-22,0.8375,0.0095,30.179167,0.017118,41.0,24.2,0.354167,79.0,169.5
2020-11-23,0.679167,0.0095,26.070833,0.015176,41.0,27.85,0.070833,86.0,150.0
2020-11-24,0.5875,0.0095,24.916667,0.021941,41.0,19.3,0.133333,70.0,161.0
2020-11-25,0.708333,0.0095,23.566667,0.023941,41.0,18.2,0.178261,68.0,141.5
2020-11-26,0.529167,0.0095,16.916667,0.021588,41.0,17.4,0.116667,66.0,153.0
2020-11-27,0.616667,0.0095,22.304167,0.014235,26.0,9.6,0.279167,52.0,136.5
2020-11-28,0.679167,0.0095,24.595833,0.016824,26.0,9.9,0.358333,52.0,158.0
2020-11-29,0.645833,0.0095,23.7,0.019824,26.0,8.649999999999999,0.233333,48.0,175.0
2020-11-30,0.716667,0.0095,29.195833,0.013059,26.0,8.5,0.320833,47.0,186.0
2020-12-01,0.938889,0.0095,37.27619,0.004083,26.0,11.3,0.514286,55.0,175.0
2020-12-02,1.1,0.0095,44.595,0.005692,26.0,18.5,0.761111,69.0,178.0
2020-12-03,1.044444,0.0135,35.0,0.0075,42.0,11.6,0.438095,56.0,158.0
2020-12-04,0.625,0.0135,31.204167,0.015118,42.0,9.8,0.3,52.0,163.5
2020-12-05,0.9375,0.0135,36.320833,0.010353,42.0,17.5,0.541667,67.0,155.5
2020-12-06,0.845833,0.0135,27.704167,0.017882,42.0,15.3,0.329167,63.0,153.0
2020-12-07,1.1375,0.0135,39.7125,0.003,42.0,15.5,0.625,63.0,161.0
2020-12-08,0.9375,0.0135,33.545833,0.009118,42.0,10.9,0.529167,54.0,197.5
2020-12-09,0.788235,0.0085,27.415,0.016769,35.0,12.3,0.404167,57.0,175.0
2020-12-10,0.53125,0.0085,26.078947,0.013769,35.0,14.6,0.195833,61.0,141.5
2020-12-11,0.55,0.0085,22.810526,0.016769,35.0,20.450000000000003,0.091667,73.0,136.0
2020-12-12,0.5625,0.0085,21.395833,0.015235,35.0,22.8,0.104167,77.0,150.0
2020-12-13,0.454167,0.0085,16.820833,0.021176,35.0,8.9,0.070833,49.0,155.5
2020-12-14,0.491667,0.0085,18.795833,0.019941,35.0,7.0,0.145833,39.0,150.0
2020-12-15,0.594118,0.0095,32.1,0.005083,32.0,7.0,0.304167,40.0,147.0
2020-12-16,0.65,0.0095,30.35,0.012412,32.0,7.6,0.295833,42.0,155.5
2020-12-17,0.795833,0.0095,26.95,0.016059,32.0,12.45,0.3375,57.0,142.0
2020-12-18,0.629167,0.0095,26.2875,0.012118,32.0,10.9,0.225,54.0,144.0
2020-12-19,0.7375,0.0095,27.866667,0.014471,32.0,10.8,0.279167,54.0,144.5
2020-12-20,0.695833,0.0095,27.0625,0.017647,32.0,8.8,0.258333,49.0,178.0
2020-12-21,0.658333,0.0125,31.1625,0.013412,48.0,7.7,0.366667,43.0,214.0
2020-12-22,0.783333,0.0125,31.6875,0.018824,48.0,17.4,0.329167,66.0,158.5
2020-12-23,0.695833,0.0125,32.966667,0.011824,48.0,23.7,0.2,79.0,158.5
2020-12-24,0.4875,0.0125,23.520833,0.017824,48.0,7.0,0.145833,39.0,155.5
2020-12-25,0.320833,0.0125,11.820833,0.023,48.0,6.8,0.1,38.0,175.0
2020-12-26,0.545833,0.0125,21.2375,0.019706,48.0,13.5,0.183333,59.0,142.0
2020-12-27,0.433333,0.005,15.5375,0.026765,15.0,19.6,0.0375,71.0,158.5
2020-12-28,0.216667,0.005,10.291667,0.022647,15.0,2.8,0.0,31.0,108.0
2020-12-29,0.4375,0.005,22.679167,0.012941,15.0,6.800000000000001,0.104348,38.0,119.5
2020-12-30,0.595833,0.005,27.516667,0.012765,15.0,8.5,0.254167,47.0,136.5
2020-12-31,0.6625,0.005,18.404167,0.02975,15.0,9.0,0.216667,50.0,136.0
2021-01-01,0.568421,0.005,23.0125,0.013765,15.0,18.5,0.308333,69.0,141.5
2021-01-02,0.608333,0.006500000000000001,22.141667,0.015412,29.0,12.9,0.241667,58.0,136.0
2021-01-03,0.529167,0.006500000000000001,18.1,0.016353,29.0,19.5,0.1,70.0,139.0
2021-01-04,0.616667,0.006500000000000001,22.933333,0.011588,29.0,19.6,0.125,71.0,128.0
2021-01-05,0.704167,0.006500000000000001,25.283333,0.008118,29.0,26.9,0.1625,84.0,130.5
2021-01-06,0.858333,0.006500000000000001,32.116667,0.009235,29.0,15.0,0.2875,62.0,155.5
2021-01-07,0.975,0.006500000000000001,34.9125,0.007706,29.0,15.3,0.370833,63.0,155.5
2021-01-08,1.033333,0.005,37.570833,0.008412,21.0,20.1,0.445833,71.0,139.0
2021-01-09,0.6875,0.005,33.091667,0.012471,21.0,17.3,0.345833,66.0,163.5
2021-01-10,0.5375,0.005,22.4875,0.017588,21.0,7.3,0.1625,42.0,152.5
2021-01-11,0.729167,0.005,30.154167,0.013529,21.0,8.2,0.295833,46.0,155.5
2021-01-12,0.695833,0.005,34.258333,0.009824,21.0,10.2,0.375,53.0,155.5
2021-01-13,0.93125,0.005,38.021053,0.003727,21.0,9.7,0.444444,52.0,164.0
2021-01-14,0.975,0.032,38.8625,0.008941,36.0,10.9,0.475,54.0,191.5
2021-01-15,0.9375,0.032,39.479167,0.012353,36.0,11.2,0.558333,55.0,211.0
2021-01-16,0.883333,0.032,36.5625,0.014647,36.0,13.2,0.541667,59.0,216.5
2021-01-17,0.816667,0.032,27.166667,0.020059,36.0,9.5,0.3,52.0,211.0
2021-01-18,0.725,0.032,27.741667,0.029529,36.0,14.4,0.320833,61.0,189.0
2021-01-19,0.270833,0.032,12.675,0.021412,36.0,8.2,0.0375,46.0,175.0
2021-01-20,0.479167,0.005,24.6875,0.016765,21.0,7.2,0.2,40.0,183.5
2021-01-21,0.466667,0.005,24.2125,0.015941,21.0,8.0,0.208333,44.0,167.0
2021-01-22,0.420833,0.005,16.075,0.028235,21.0,7.3,0.091667,42.0,142.0
2021-01-23,0.3125,0.005,14.654167,0.018882,21.0,6.5,0.025,36.0,111.0
2021-01-24,0.358333,0.005,10.304167,0.033529,21.0,9.7,0.066667,52.0,108.5
2021-01-25,0.2125,0.005,7.9125,0.029412,21.0,2.6,0.004167,35.0,97.0
2021-01-26,0.304167,0.010499999999999999,15.958333,0.019824,14.0,5.5,0.104167,35.0,94.0
2021-01-27,0.3125,0.010499999999999999,20.841667,0.020118,14.0,6.3,0.121739,35.0,130.5
2021-01-28,0.429167,0.010499999999999999,17.691304,0.033353,14.0,6.35,0.154167,37.0,130.5
2021-01-29,0.270833,0.010499999999999999,14.821739,0.017235,14.0,4.2,0.025,31.0,100.0
2021-01-30,0.475,0.010499999999999999,16.8875,0.02,14.0,8.1,0.075,45.0,122.5
2021-01-31,0.520833,0.010499999999999999,19.825,0.019882,14.0,7.4,0.116667,41.0,153.0
2021-02-01,0.529167,0.006,29.229167,0.009941,23.0,8.1,0.216667,46.0,186.0
2021-02-02,0.595833,0.006,26.8,0.015059,23.0,10.5,0.35,54.0,169.5
2021-02-03,0.655556,0.006,21.457143,0.015857,23.0,9.7,0.2625,52.0,144.0
2021-02-04,0.379167,0.006,20.475,0.017118,23.0,14.6,0.109524,61.0,150.0
